-66,-75,-54,-55,-55,3
-56,-68,-86,-56,-56,3
-51,-81,-53,-63,-60,3
-59,-82,-60,-55,-57,3
-59,-81,-57,-53,-61,3
-58,-74,-53,-53,-64,3
-60,-70,-55,-62,-61,3
-61,-100,-66,-62,-62,3
-53,-75,-61,-51,-40,3
-57,-78,-59,-55,-39,3
-56,-100,-55,-54,-40,3
-62,-77,-58,-54,-40,3
-57,-76,-56,-58,-65,3
-59,-79,-59,-56,-59,3
-54,-75,-65,-52,-52,3
-54,-71,-54,-60,-57,3
-55,-71,-53,-54,-54,3
-60,-73,-57,-57,-63,3
-56,-72,-54,-55,-64,3
-54,-73,-57,-57,-58,3
-57,-77,-66,-57,-64,3
-52,-74,-62,-56,-67,3
-60,-72,-58,-55,-58,3
-63,-100,-61,-70,-57,3
-65,-71,-61,-60,-62,3
-52,-73,-58,-63,-57,3
-52,-65,-55,-61,-53,3
-50,-68,-59,-65,-60,3
-57,-74,-53,-58,-59,3
-52,-100,-66,-57,-67,3
-58,-75,-59,-54,-57,3
-67,-72,-54,-62,-56,3
-56,-73,-63,-60,-67,3
-55,-100,-64,-54,-63,3
-51,-73,-62,-58,-62,3
-57,-69,-57,-59,-65,3
-55,-71,-57,-57,-60,3
-58,-70,-54,-61,-66,3
-53,-75,-53,-58,-53,3
-59,-71,-61,-65,-57,3
-54,-100,-64,-52,-100,3
-56,-76,-62,-54,-60,3
-50,-75,-55,-54,-57,3
-52,-74,-59,-58,-65,3
-58,-72,-57,-62,-55,3
-54,-69,-59,-59,-55,3
-54,-74,-54,-61,-55,3
-64,-71,-57,-65,-58,3
-55,-100,-57,-60,-70,3
-52,-74,-64,-55,-61,3
-54,-74,-62,-54,-58,3
-54,-75,-56,-55,-55,3
-55,-100,-59,-55,-61,3
-57,-76,-58,-56,-58,3
-55,-73,-56,-54,-55,3
-59,-74,-59,-55,-58,3
-68,-100,-62,-66,-61,3
-56,-75,-56,-60,-50,3
-72,-71,-57,-69,-55,3
-60,-74,-63,-60,-56,3
-56,-100,-54,-63,-66,3
-56,-71,-58,-68,-100,3
-56,-73,-57,-59,-63,3
-53,-70,-54,-63,-70,3
-60,-100,-67,-61,-54,3
-60,-100,-55,-55,-54,3
-62,-100,-58,-64,-75,3
-53,-75,-64,-56,-61,3
-55,-80,-48,-53,-63,3
-55,-100,-49,-55,-60,3
-57,-100,-52,-56,-63,3
-66,-100,-54,-56,-67,3
-51,-76,-53,-57,-56,3
-54,-76,-51,-61,-55,3
-52,-70,-54,-58,-62,3
-49,-73,-56,-64,-54,3
-54,-78,-53,-58,-68,3
-47,-100,-56,-60,-58,6
-52,-100,-52,-69,-54,6
-54,-100,-58,-64,-69,6
-50,-100,-49,-54,-57,6
-56,-100,-61,-66,-56,6
-51,-100,-51,-62,-73,6
-86,-78,-52,-71,-56,6
-48,-79,-49,-61,-60,6
-56,-100,-75,-72,-68,6
-54,-86,-53,-54,-58,6
-52,-83,-49,-58,-67,6
-53,-100,-52,-54,-61,6
-50,-100,-57,-54,-60,6
-62,-79,-60,-52,-61,6
-49,-80,-55,-54,-60,6
-49,-100,-53,-56,-68,6
-45,-100,-57,-55,-67,6
-46,-100,-53,-56,-64,6
-56,-100,-49,-61,-62,6
-51,-74,-57,-57,-70,6
-46,-100,-47,-63,-67,6
-43,-100,-43,-57,-65,6
-53,-100,-46,-57,-72,6
-50,-100,-43,-56,-68,6
-50,-85,-45,-54,-69,6
-44,-100,-44,-54,-67,6
-43,-100,-46,-67,-62,6
-49,-100,-48,-65,-55,6
-54,-90,-48,-54,-55,6
-51,-100,-51,-63,-54,6
-84,-100,-55,-62,-54,6
-49,-80,-52,-54,-56,6
-51,-100,-53,-61,-55,6
-57,-100,-49,-66,-56,6
-56,-100,-49,-65,-56,6
-54,-80,-48,-60,-100,6
-54,-100,-50,-56,-62,6
-54,-82,-63,-54,-63,6
-55,-100,-53,-55,-61,6
-56,-100,-51,-60,-52,6
-58,-100,-51,-70,-54,6
-60,-100,-49,-60,-58,6
-54,-100,-59,-62,-52,6
-54,-100,-60,-61,-63,6
-55,-78,-58,-66,-54,6
-58,-100,-54,-64,-53,6
-54,-83,-58,-55,-56,6
-51,-100,-59,-58,-53,6
-52,-100,-57,-64,-55,6
-59,-100,-53,-59,-54,6
-60,-100,-59,-62,-56,6
-60,-100,-50,-62,-58,6
-60,-100,-53,-64,-59,6
-62,-100,-56,-63,-56,6
-55,-100,-54,-63,-59,6
-58,-84,-53,-70,-58,6
-60,-80,-53,-68,-58,6
-59,-100,-53,-67,-60,6
-52,-100,-48,-64,-58,6
-51,-77,-55,-61,-56,6
-49,-100,-55,-71,-57,6
-60,-100,-57,-69,-57,6
-53,-100,-58,-64,-55,6
-56,-100,-56,-59,-65,6
-57,-100,-55,-61,-61,6
-60,-100,-58,-60,-58,6
-89,-100,-47,-60,-60,6
-52,-100,-44,-65,-57,6
-49,-100,-46,-60,-58,6
-51,-100,-51,-68,-57,6
-52,-100,-55,-59,-69,6
-46,-100,-46,-55,-83,6
-47,-100,-46,-63,-73,6
-50,-100,-55,-68,-68,6
-51,-82,-51,-61,-61,6
-52,-100,-47,-68,-70,6
-53,-100,-51,-65,-64,6
-52,-100,-46,-69,-68,6
-52,-100,-50,-72,-67,6
-54,-100,-51,-64,-69,6
-52,-100,-44,-68,-70,6
-56,-100,-48,-67,-69,6
-59,-100,-54,-65,-65,6
-53,-100,-63,-71,-68,6
-61,-81,-54,-74,-63,6
-70,-80,-56,-80,-65,6
-61,-84,-57,-100,-62,6
-60,-82,-57,-80,-63,6
-61,-100,-62,-68,-77,6
-66,-100,-49,-72,-67,6
-100,-100,-59,-69,-59,6
-45,-100,-52,-73,-65,6
-46,-100,-53,-74,-66,6
-44,-100,-66,-76,-62,6
-45,-100,-66,-71,-63,6
-54,-100,-68,-66,-60,6
-44,-100,-70,-59,-59,6
-49,-100,-53,-63,-61,6
-47,-100,-67,-62,-65,6
-60,-100,-50,-58,-68,6
-41,-77,-54,-55,-67,6
-41,-100,-51,-66,-60,6
-41,-100,-46,-62,-74,6
-44,-100,-53,-56,-67,6
-45,-100,-53,-54,-67,6
-40,-100,-52,-56,-67,6
-43,-100,-46,-58,-77,6
-45,-74,-53,-67,-67,6
-46,-70,-57,-68,-55,6
-54,-77,-53,-70,-56,6
-52,-75,-51,-69,-54,6
-100,-73,-54,-70,-56,6
-56,-100,-50,-66,-54,6
-49,-78,-59,-71,-56,6
-55,-82,-49,-72,-55,6
-57,-82,-46,-73,-60,6
-57,-100,-48,-66,-64,6
-56,-82,-54,-68,-71,6
-61,-100,-50,-70,-71,6
-63,-100,-47,-64,-70,6
-57,-83,-49,-69,-62,6
-68,-83,-57,-70,-68,6
-57,-79,-56,-75,-69,6
-57,-78,-100,-66,-67,6
-55,-79,-67,-66,-57,6
-52,-83,-55,-65,-69,6
-43,-83,-68,-69,-58,6
-40,-100,-55,-66,-75,6
-49,-100,-54,-67,-63,6
-42,-82,-61,-64,-71,6
-56,-100,-46,-57,-66,6
-49,-81,-48,-59,-65,6
-49,-100,-48,-61,-60,6
-50,-83,-48,-61,-62,6
-44,-100,-50,-61,-60,6
-46,-100,-52,-62,-59,6
-53,-100,-66,-58,-57,6
-51,-100,-67,-64,-66,6
-53,-82,-64,-71,-68,6
-58,-100,-54,-67,-67,6
-48,-100,-56,-68,-67,6
-55,-100,-64,-64,-68,6
-55,-89,-49,-62,-67,6
-50,-100,-57,-58,-58,6
-45,-100,-56,-59,-63,6
-49,-100,-56,-58,-56,6
-52,-100,-54,-59,-60,6
-54,-100,-53,-59,-62,6
-100,-81,-51,-63,-75,6
-53,-100,-61,-61,-68,6
-52,-87,-67,-59,-72,6
-54,-85,-60,-61,-67,6
-51,-100,-69,-61,-76,6
-52,-100,-57,-64,-72,6
-55,-87,-63,-62,-70,6
-57,-88,-59,-62,-68,6
-100,-100,-57,-60,-68,6
-65,-86,-64,-64,-65,6
-55,-87,-49,-54,-71,6
-67,-100,-54,-61,-65,6
-52,-81,-54,-64,-71,6
-55,-83,-54,-64,-71,6
-51,-82,-58,-66,-69,6
-56,-84,-57,-67,-67,6
-61,-100,-54,-65,-55,6
-54,-82,-55,-65,-56,6
-60,-87,-59,-70,-57,6
-100,-85,-55,-61,-56,6
-58,-81,-59,-62,-57,6
-61,-78,-67,-73,-61,6
-62,-79,-61,-61,-57,6
-66,-80,-62,-69,-61,6
-69,-83,-65,-69,-62,6
-77,-82,-67,-69,-63,6
-59,-85,-60,-63,-59,6
-74,-78,-61,-68,-59,6
-49,-91,-66,-68,-65,6
-52,-80,-62,-61,-56,6
-50,-100,-62,-61,-68,6
-49,-85,-64,-60,-65,6
-47,-86,-66,-66,-69,6
-61,-81,-57,-69,-61,6
-65,-84,-71,-62,-64,6
-49,-80,-57,-55,-66,6
-50,-100,-56,-57,-64,6
-49,-82,-57,-53,-58,6
-51,-100,-57,-61,-62,6
-45,-88,-58,-53,-64,6
-53,-78,-56,-58,-69,6
-52,-75,-53,-56,-68,6
-62,-82,-58,-54,-61,6
-45,-85,-52,-52,-72,6
-55,-100,-66,-57,-69,6
-48,-88,-55,-55,-64,6
-50,-83,-57,-58,-69,6
-51,-100,-54,-58,-69,6
-65,-100,-60,-60,-64,6
-53,-84,-53,-60,-62,6
-53,-100,-58,-71,-67,6
-61,-84,-66,-60,-62,6
-62,-83,-53,-59,-67,6
-50,-100,-55,-57,-68,6
-56,-84,-62,-56,-66,6
-59,-81,-55,-55,-62,6
-51,-83,-71,-58,-64,6
-53,-100,-57,-53,-59,6
-53,-82,-52,-55,-61,6
-55,-85,-55,-66,-55,6
-51,-100,-55,-58,-73,6
-52,-100,-61,-62,-66,6
-54,-85,-61,-61,-61,6
-58,-84,-55,-70,-62,6
-63,-85,-57,-68,-57,6
-61,-100,-59,-69,-71,6
-67,-100,-57,-68,-63,6
-64,-84,-58,-68,-72,6
-58,-81,-66,-66,-70,6
-59,-82,-66,-70,-65,6
-67,-75,-59,-66,-68,6
-60,-80,-61,-70,-70,6
-66,-100,-55,-65,-66,6
-61,-80,-67,-62,-72,6
-54,-80,-54,-62,-66,6
-52,-83,-54,-61,-61,6
-63,-84,-55,-62,-61,6
-50,-85,-56,-69,-68,6
-64,-81,-57,-70,-65,6
-57,-82,-59,-62,-69,6
-59,-83,-51,-63,-66,6
-55,-90,-61,-65,-66,6
-62,-82,-65,-68,-65,6
-58,-100,-55,-71,-62,6
-52,-79,-62,-63,-68,6
-54,-100,-55,-67,-57,6
-58,-100,-58,-65,-60,6
-65,-82,-61,-65,-59,6
-53,-100,-64,-68,-100,6
-48,-100,-62,-70,-55,6
-55,-83,-56,-69,-68,6
-50,-81,-59,-67,-59,6
-47,-100,-55,-64,-67,6
-48,-92,-49,-65,-74,6
-56,-100,-49,-68,-66,6
-51,-79,-60,-62,-64,6
-56,-100,-57,-66,-64,6
-43,-100,-64,-63,-60,6
-51,-82,-55,-59,-66,6
-53,-86,-54,-74,-65,6
-56,-100,-56,-67,-68,6
-44,-81,-48,-59,-64,6
-49,-80,-53,-62,-63,6
-62,-80,-49,-60,-74,6
-55,-84,-60,-56,-67,6
-58,-86,-52,-73,-79,6
-61,-78,-58,-66,-58,6
-59,-78,-70,-59,-60,6
-58,-100,-57,-66,-54,6
-61,-100,-59,-68,-61,6
-61,-100,-60,-63,-59,6
-58,-88,-67,-63,-67,6
-66,-84,-53,-63,-55,6
-66,-100,-54,-65,-62,6
-67,-86,-57,-76,-66,6
-66,-80,-66,-65,-65,6
-47,-100,-46,-50,-63,6
-47,-87,-51,-60,-58,6
-55,-82,-52,-59,-56,6
-58,-84,-56,-59,-52,6
-61,-86,-54,-62,-61,6
-57,-100,-50,-54,-64,6
-60,-86,-50,-56,-64,6
-69,-82,-53,-57,-62,6
-46,-100,-65,-62,-62,6
-51,-86,-64,-61,-69,6
-68,-81,-64,-61,-74,6
-46,-85,-54,-57,-84,6
-46,-93,-53,-55,-72,6
-46,-87,-61,-59,-64,6
-47,-86,-58,-59,-62,6
-48,-79,-48,-55,-67,6
-44,-100,-47,-53,-64,6
-53,-83,-59,-62,-60,6
-52,-84,-49,-52,-63,6
-51,-80,-57,-55,-66,6
-52,-100,-53,-49,-64,6
-50,-84,-52,-59,-55,6
-50,-80,-52,-62,-57,6
-47,-100,-59,-69,-65,6
-58,-82,-55,-59,-58,6
-53,-100,-49,-66,-62,6
-49,-100,-60,-65,-67,6
-48,-85,-56,-63,-57,6
-51,-79,-53,-69,-65,6
-54,-100,-50,-63,-59,6
-46,-100,-58,-71,-62,6
-47,-79,-50,-58,-60,6
-49,-76,-52,-63,-65,6
-53,-85,-50,-70,-58,6
-50,-81,-53,-69,-62,6
-51,-77,-65,-58,-58,6
-53,-71,-57,-67,-65,5
-65,-76,-58,-57,-52,5
-57,-72,-54,-54,-56,5
-62,-70,-57,-60,-60,5
-60,-85,-56,-57,-53,5
-63,-77,-53,-59,-54,5
-63,-79,-53,-59,-56,5
-55,-74,-57,-55,-55,5
-55,-71,-51,-64,-57,5
-63,-72,-55,-62,-54,5
-62,-73,-56,-64,-54,5
-60,-73,-57,-59,-47,5
-63,-69,-59,-62,-52,5
-60,-74,-57,-63,-51,5
-59,-74,-72,-68,-53,5
-55,-81,-60,-100,-54,5
-66,-76,-100,-65,-56,5
-64,-78,-64,-70,-55,5
-59,-79,-71,-59,-57,5
-57,-81,-69,-57,-56,5
-61,-71,-59,-61,-60,5
-53,-79,-64,-58,-50,5
-62,-80,-63,-55,-53,5
-57,-68,-56,-69,-66,5
-59,-100,-67,-62,-53,5
-60,-100,-64,-58,-52,5
-69,-78,-60,-64,-53,5
-56,-76,-59,-57,-53,5
-60,-77,-60,-59,-57,5
-63,-84,-57,-57,-58,5
-59,-85,-53,-60,-58,5
-54,-84,-59,-100,-54,5
-60,-71,-60,-68,-66,5
-68,-100,-60,-100,-62,5
-62,-79,-65,-64,-61,5
-63,-82,-66,-65,-65,5
-58,-80,-64,-100,-76,5
-66,-82,-68,-73,-63,5
-66,-88,-65,-66,-65,5
-58,-77,-57,-60,-64,5
-72,-85,-60,-67,-61,5
-100,-80,-54,-77,-60,5
-69,-79,-60,-68,-58,5
-65,-100,-60,-62,-56,5
-64,-100,-67,-62,-58,5
-60,-74,-77,-71,-57,5
-61,-82,-65,-68,-50,5
-61,-85,-57,-73,-58,5
-59,-100,-61,-57,-51,5
-57,-100,-53,-53,-54,5
-59,-84,-65,-62,-54,5
-64,-73,-56,-65,-57,5
-61,-73,-54,-61,-57,5
-58,-79,-57,-59,-55,5
-52,-76,-53,-61,-56,5
-57,-100,-62,-68,-56,5
-59,-70,-60,-59,-55,5
-59,-69,-55,-59,-60,5
-62,-72,-56,-64,-59,5
-63,-71,-61,-64,-59,5
-62,-70,-61,-65,-54,5
-62,-72,-65,-69,-54,5
-65,-68,-63,-64,-61,5
-58,-70,-60,-70,-71,5
-58,-69,-60,-65,-56,5
-69,-70,-70,-60,-54,5
-64,-70,-66,-69,-53,5
-62,-71,-66,-69,-55,5
-69,-69,-66,-73,-59,5
-63,-73,-77,-64,-66,5
-66,-70,-69,-68,-54,5
-58,-83,-68,-68,-55,5
-59,-84,-61,-69,-64,5
-63,-79,-65,-68,-67,5
-61,-80,-61,-59,-60,5
-54,-82,-69,-72,-61,5
-59,-80,-70,-63,-58,5
-56,-82,-60,-66,-53,5
-62,-76,-53,-65,-62,5
-65,-71,-66,-68,-52,5
-61,-73,-71,-65,-52,5
-60,-69,-61,-60,-53,5
-69,-69,-60,-55,-48,5
-62,-67,-56,-60,-50,5
-62,-68,-62,-75,-49,5
-60,-100,-58,-67,-48,5
-63,-71,-59,-63,-54,5
-60,-69,-55,-58,-47,5
-59,-71,-58,-62,-52,5
-59,-69,-58,-63,-50,5
-100,-66,-57,-59,-52,5
-74,-67,-68,-60,-52,5
-59,-69,-62,-59,-57,5
-60,-70,-68,-60,-55,5
-63,-70,-64,-64,-68,5
-61,-67,-67,-65,-64,5
-57,-72,-61,-62,-65,5
-60,-67,-67,-61,-63,5
-57,-69,-59,-64,-57,5
-59,-68,-59,-69,-55,5
-68,-100,-66,-61,-61,5
-58,-68,-66,-65,-58,5
-58,-72,-65,-66,-55,5
-62,-69,-66,-63,-49,5
-48,-80,-62,-53,-51,5
-49,-74,-54,-56,-63,5
-56,-100,-58,-56,-67,5
-59,-67,-70,-54,-60,5
-57,-72,-61,-52,-66,5
-72,-69,-65,-53,-77,5
-57,-69,-68,-56,-58,5
-53,-68,-54,-58,-68,5
-54,-69,-61,-56,-61,5
-52,-69,-57,-55,-60,5
-56,-69,-59,-57,-60,5
-62,-70,-58,-51,-57,5
-59,-69,-57,-56,-68,5
-57,-68,-58,-56,-59,5
-66,-70,-61,-59,-57,5
-60,-68,-59,-57,-56,5
-57,-76,-53,-54,-53,5
-53,-80,-66,-55,-65,5
-50,-69,-59,-56,-66,5
-63,-74,-51,-53,-66,5
-59,-72,-53,-53,-62,5
-62,-74,-55,-53,-66,5
-52,-77,-52,-54,-66,5
-54,-76,-57,-58,-68,5
-54,-80,-56,-55,-61,5
-56,-100,-62,-53,-54,5
-54,-75,-58,-55,-62,5
-53,-76,-52,-52,-67,5
-65,-75,-57,-64,-65,5
-51,-72,-63,-65,-63,5
-63,-63,-57,-62,-64,5
-60,-100,-67,-59,-70,5
-58,-100,-60,-65,-68,5
-66,-100,-60,-66,-61,5
-62,-82,-65,-64,-67,5
-54,-69,-64,-64,-61,5
-63,-76,-66,-66,-65,5
-62,-100,-62,-67,-70,5
-56,-100,-67,-68,-65,5
-50,-79,-53,-55,-67,5
-55,-100,-52,-51,-67,5
-56,-100,-52,-70,-65,5
-59,-80,-47,-57,-71,5
-74,-100,-54,-57,-70,5
-58,-76,-52,-52,-67,5
-60,-70,-51,-52,-63,5
-59,-81,-63,-55,-60,5
-51,-100,-41,-56,-60,5
-51,-71,-50,-46,-57,5
-58,-100,-56,-46,-52,5
-57,-100,-52,-68,-58,5
-61,-73,-61,-69,-57,5
-64,-75,-55,-68,-57,5
-60,-70,-50,-56,-58,5
-69,-72,-54,-57,-100,5
-56,-70,-65,-56,-60,5
-62,-67,-59,-49,-59,5
-56,-69,-53,-47,-50,5
-56,-75,-51,-56,-57,5
-52,-70,-45,-55,-45,5
-67,-71,-59,-65,-52,5
-60,-76,-59,-54,-65,5
-64,-72,-51,-61,-55,5
-61,-75,-59,-66,-63,5
-56,-100,-57,-63,-61,5
-60,-76,-64,-62,-62,5
-63,-68,-59,-67,-65,5
-67,-100,-64,-59,-59,5
-60,-69,-60,-66,-49,5
-58,-76,-59,-65,-50,5
-51,-68,-53,-52,-61,5
-55,-69,-54,-53,-62,5
-52,-79,-57,-57,-59,5
-50,-78,-55,-57,-54,5
-51,-78,-58,-59,-53,5
-48,-76,-57,-61,-54,5
-50,-74,-58,-60,-55,5
-49,-78,-58,-59,-54,5
-47,-72,-58,-56,-52,5
-50,-73,-54,-80,-55,5
-56,-74,-57,-69,-48,5
-53,-76,-62,-68,-51,5
-49,-75,-61,-62,-56,5
-59,-76,-49,-64,-67,5
-58,-100,-52,-63,-58,5
-51,-100,-51,-55,-54,5
-58,-100,-57,-67,-55,5
-60,-67,-57,-68,-46,5
-66,-66,-62,-67,-53,5
-56,-78,-53,-57,-55,5
-52,-79,-62,-64,-59,5
-59,-74,-67,-61,-47,5
-61,-71,-54,-63,-54,5
-52,-75,-48,-61,-48,5
-53,-100,-70,-54,-59,5
-57,-100,-68,-65,-50,5
-60,-100,-68,-69,-56,5
-56,-100,-55,-65,-56,5
-71,-73,-56,-100,-55,5
-59,-78,-62,-67,-52,5
-56,-100,-52,-100,-56,5
-58,-69,-59,-57,-67,5
-63,-79,-64,-61,-56,5
-53,-100,-61,-100,-51,5
-50,-77,-64,-56,-55,5
-53,-72,-50,-69,-54,5
-60,-79,-52,-62,-56,5
-63,-68,-51,-54,-63,5
-57,-71,-64,-61,-55,5
-57,-77,-50,-60,-50,5
-67,-72,-58,-68,-60,5
-54,-73,-69,-72,-54,5
-49,-71,-67,-75,-50,5
-53,-69,-64,-62,-51,5
-51,-69,-55,-73,-51,5
-55,-72,-59,-68,-49,5
-53,-76,-63,-69,-54,5
-60,-71,-65,-59,-50,5
-61,-78,-61,-63,-58,5
-59,-100,-64,-63,-53,5
-56,-100,-57,-65,-43,5
-54,-100,-57,-51,-58,5
-56,-100,-61,-59,-64,5
-54,-76,-61,-63,-50,5
-60,-71,-61,-67,-50,5
-56,-77,-64,-53,-55,5
-58,-80,-59,-56,-58,5
-51,-69,-53,-64,-50,5
-51,-72,-62,-72,-52,5
-58,-77,-50,-70,-60,5
-61,-77,-62,-74,-62,5
-51,-75,-66,-76,-59,5
-59,-73,-65,-74,-55,5
-52,-68,-58,-69,-50,5
-60,-79,-72,-62,-50,5
-57,-100,-71,-64,-51,5
-55,-82,-62,-77,-45,5
-59,-78,-57,-68,-55,5
-52,-74,-65,-58,-59,5
-55,-100,-57,-63,-70,5
-61,-77,-55,-64,-52,5
-53,-72,-59,-65,-57,5
-47,-72,-52,-68,-55,5
-67,-79,-64,-50,-54,5
-69,-76,-53,-55,-64,5
-59,-87,-59,-66,-60,5
-55,-71,-59,-65,-52,5
-47,-74,-66,-62,-58,5
-67,-100,-70,-65,-57,5
-56,-84,-65,-63,-60,5
-55,-73,-64,-71,-66,5
-58,-76,-76,-67,-79,5
-58,-73,-54,-67,-50,5
-63,-79,-61,-85,-61,5
-63,-84,-64,-63,-52,5
-57,-100,-55,-72,-48,5
-65,-85,-56,-60,-57,5
-58,-82,-62,-54,-48,5
-55,-70,-62,-100,-56,5
-52,-76,-57,-58,-57,5
-47,-72,-63,-54,-45,5
-54,-100,-76,-53,-49,5
-53,-67,-49,-52,-52,5
-50,-74,-67,-72,-51,5
-50,-84,-54,-64,-50,5
-53,-75,-54,-64,-53,5
-60,-76,-57,-57,-52,5
-63,-79,-49,-68,-50,5
-59,-71,-49,-72,-53,5
-58,-74,-55,-56,-53,5
-53,-74,-45,-59,-52,5
-45,-100,-51,-56,-51,5
-53,-80,-44,-57,-50,5
-66,-78,-50,-53,-50,5
-55,-81,-52,-56,-50,5
-52,-77,-65,-56,-60,5
-52,-100,-53,-54,-55,5
-56,-70,-54,-56,-50,5
-62,-100,-59,-53,-56,5
-57,-100,-52,-52,-60,5
-59,-74,-54,-73,-52,5
-58,-76,-67,-65,-52,5
-52,-73,-61,-64,-46,5
-55,-72,-66,-68,-62,5
-63,-78,-47,-54,-49,5
-54,-72,-57,-72,-56,5
-59,-72,-60,-70,-53,5
-63,-76,-55,-74,-50,5
-59,-72,-61,-67,-55,5
-57,-71,-68,-66,-48,5
-54,-100,-68,-67,-52,5
-55,-70,-62,-68,-61,5
-53,-71,-63,-64,-50,5
-58,-75,-69,-62,-54,5
-53,-76,-55,-61,-44,5
-59,-67,-61,-64,-45,5
-66,-80,-62,-63,-53,7
-64,-100,-64,-65,-50,7
-68,-76,-57,-64,-57,7
-61,-75,-52,-62,-68,7
-64,-75,-56,-68,-62,7
-56,-100,-51,-59,-62,7
-59,-86,-52,-58,-54,7
-59,-91,-52,-56,-57,7
-56,-75,-53,-54,-56,7
-55,-81,-49,-50,-54,7
-65,-82,-52,-57,-70,7
-53,-83,-53,-63,-65,7
-53,-100,-55,-69,-61,7
-53,-85,-56,-65,-67,7
-62,-100,-68,-69,-53,7
-57,-100,-56,-100,-61,7
-68,-100,-64,-69,-55,7
-67,-76,-61,-64,-54,7
-63,-78,-55,-70,-58,7
-63,-80,-54,-58,-55,7
-60,-100,-56,-66,-67,7
-61,-82,-53,-62,-100,7
-56,-100,-54,-65,-66,7
-62,-78,-54,-73,-72,7
-59,-80,-45,-61,-59,7
-59,-78,-51,-65,-54,7
-58,-74,-49,-62,-51,7
-57,-72,-48,-65,-53,7
-60,-76,-50,-62,-56,7
-64,-73,-46,-65,-56,7
-58,-100,-53,-67,-54,7
-59,-82,-52,-71,-70,7
-58,-77,-50,-62,-67,7
-64,-100,-48,-64,-61,7
-57,-82,-52,-62,-56,7
-55,-84,-47,-70,-54,7
-55,-77,-52,-63,-54,7
-55,-74,-48,-63,-50,7
-62,-77,-47,-60,-54,7
-62,-74,-49,-56,-49,7
-57,-71,-48,-56,-49,7
-55,-78,-50,-60,-51,7
-58,-77,-50,-58,-49,7
-62,-76,-48,-61,-50,7
-57,-100,-51,-100,-49,7
-64,-76,-50,-58,-52,7
-57,-70,-49,-56,-50,7
-58,-71,-52,-57,-49,7
-58,-73,-52,-58,-49,7
-55,-72,-53,-56,-51,7
-56,-72,-52,-57,-50,7
-63,-76,-50,-67,-48,7
-65,-79,-63,-64,-51,7
-62,-73,-68,-68,-52,7
-68,-75,-59,-61,-54,7
-74,-78,-63,-70,-54,7
-65,-79,-63,-71,-53,7
-70,-75,-55,-68,-63,7
-68,-73,-59,-68,-53,7
-68,-73,-60,-65,-48,7
-70,-72,-53,-68,-53,7
-65,-72,-55,-70,-55,7
-67,-75,-56,-66,-53,7
-65,-75,-62,-70,-56,7
-61,-79,-57,-67,-54,7
-67,-75,-56,-74,-54,7
-64,-77,-52,-67,-45,7
-61,-78,-53,-70,-50,7
-64,-77,-52,-72,-49,7
-72,-77,-59,-71,-51,7
-66,-74,-66,-69,-52,7
-66,-80,-59,-69,-50,7
-62,-86,-59,-77,-53,7
-65,-77,-61,-74,-49,7
-59,-70,-66,-71,-56,7
-59,-77,-54,-68,-52,7
-65,-73,-54,-67,-51,7
-68,-72,-53,-61,-57,7
-67,-72,-47,-69,-50,7
-100,-74,-48,-59,-49,7
-67,-71,-51,-65,-48,7
-62,-74,-64,-70,-54,7
-58,-71,-61,-65,-62,7
-69,-72,-48,-68,-55,7
-66,-76,-51,-62,-54,7
-62,-71,-52,-60,-49,7
-64,-76,-52,-64,-54,7
-63,-74,-52,-63,-55,7
-64,-76,-57,-71,-53,7
-60,-100,-56,-69,-57,7
-64,-78,-56,-68,-50,7
-54,-81,-64,-67,-51,7
-53,-81,-54,-62,-51,7
-100,-100,-62,-65,-49,7
-58,-88,-51,-68,-50,7
-60,-100,-58,-69,-48,7
-60,-78,-63,-65,-50,7
-66,-76,-58,-65,-48,7
-64,-100,-53,-69,-46,7
-61,-79,-60,-67,-52,7
-57,-77,-61,-65,-50,7
-58,-76,-72,-69,-50,7
-65,-75,-68,-68,-52,7
-73,-73,-65,-67,-52,7
-59,-69,-58,-67,-56,7
-57,-71,-58,-64,-51,7
-65,-71,-52,-69,-58,7
-61,-72,-55,-65,-61,7
-63,-71,-58,-66,-55,7
-64,-100,-63,-64,-60,7
-52,-75,-67,-69,-53,7
-54,-77,-60,-67,-51,7
-56,-100,-70,-71,-50,7
-61,-100,-59,-71,-51,7
-60,-73,-58,-68,-52,7
-52,-71,-65,-69,-54,7
-54,-71,-58,-68,-50,7
-55,-72,-68,-68,-51,7
-56,-69,-66,-63,-52,7
-64,-70,-64,-65,-58,7
-58,-74,-66,-65,-49,7
-54,-77,-55,-61,-62,7
-64,-100,-60,-65,-57,7
-62,-81,-55,-62,-55,7
-62,-85,-53,-67,-54,7
-63,-100,-57,-61,-52,7
-54,-85,-53,-67,-53,7
-66,-84,-53,-66,-51,7
-62,-100,-50,-64,-53,7
-62,-100,-58,-63,-56,7
-70,-89,-54,-60,-52,7
-60,-100,-53,-70,-58,7
-56,-79,-52,-65,-61,7
-60,-100,-58,-62,-66,7
-65,-100,-68,-58,-79,7
-62,-84,-65,-65,-68,7
-64,-80,-52,-62,-65,7
-72,-100,-57,-64,-67,7
-56,-80,-60,-62,-73,7
-58,-73,-65,-67,-72,7
-61,-79,-59,-66,-66,7
-66,-100,-56,-62,-64,7
-70,-82,-57,-56,-66,7
-70,-77,-62,-67,-65,7
-70,-72,-65,-68,-62,7
-69,-75,-72,-59,-53,7
